vi_text,label_names,confidence,labels,pseudo_labeled,source
"sự bùng phát hiện tại của một chủng coronavirus mới, hoặc covid-sự tiếp nối của sự bùng phát này hoặc bất kỳ sự bùng phát nào trong tương lai của bất kỳ bệnh rất dễ lây nhiễm nào khác hoặc tình trạng khẩn cấp về sức khoẻ cộng đồng khác, có thể ảnh hưởng đến kinh doanh, tài chính, tình trạng thanh khoản và kết quả của hoạt động của chúng tôi.",Irrelevant,0.9967986345291138,0,True,pseudo_labeling
"con số dành riêng hàng hóa vốn (ví máy móc, tòa nhà), cơ sở hạ tầng (ví đường, hệ thống đường chuyền điện), nhân viên đi lại, thiết bị sạc bên ngoài và cơ sở hạ tầng, bảo trì và dịch vụ trong quá trình sử dụng, đóng gói, vận chuyển đến nhà tái chế, xử lý chất thải sản xuất, vận chuyển từ phân phối tier đến khách hàng.",Evironment,0.9444919228553772,1,True,pseudo_labeling
công vấn và thực tiễn báo cáo hàng năm của công ty chấp nhận các yêu cầu từ bên quan tâm đến giá lương cao chú ý và làm theo.,Social,0.9424412250518799,2,True,pseudo_labeling
"sự thành viên danh sách các hội viên hỗ trợ phát triển bền vững của chúng tôi liên quan đến các hiệp hội và tổ chức quốc gia hoặc quốc tế, trong đó chúng tôi nắm giữ một vị trí trong cơ quan quản trị, tham gia vào các dự án hoặc ủy ban, tài trợ, hoặc coi là chiến lược cho chiến lược bền vững của chúng tôi.",Governance,0.9246580600738525,3,True,pseudo_labeling
"sự cạnh tranh dựa trên một số yếu tố, như giá cả, chất lượng sản phẩm và dịch vụ.",Irrelevant,0.9972898960113525,0,True,pseudo_labeling
"công ty sẽ mở rộng các sản phẩm của mình sang các loại sản phẩm phi thực phẩm khác, tập trung vào các sản phẩm được làm từ các nguồn tài nguyên có thể tái tạo, có chứa nội dung tái chế hoặc sản xuất mà không sử dụng một số hoá chất gây quan ngại.",Evironment,0.94266676902771,1,True,pseudo_labeling
"để bảo vệ những người trong nhà làm việc, hirtum chấp nhận các biện pháp toàn hiệu quả để giảm thiểu rủi ro của việc kiểm tra y tế cho tất cả các nhà máy; rửa tay công cộng và sử dụng các khẩu trang; đánh giá hệ thống sưởi, thông gió và điều hoà không khí; làm lopase vệ sinh cho tất cả các nhà máy và văn phòng; thực hiện các quy trình quản lý nhanh chóng những người có triệu chứng và xác định những người qua lại gần gũi, v.v.",Social,0.9859539866447449,2,True,pseudo_labeling
"công vấn về môi trường, xã hội và quản chúng tôi cam kết thực hiện vai trò của mình để giúp đỡ thị trường tài chính và thế giới hướng tới một hệ thống tài chính toàn cầu bền vững hơn.",Governance,0.9914939403533936,3,True,pseudo_labeling
sơn cho biết những chính sách này được xem là nền tảng ban đầu để thiết lập hệ thống khuôn khổ esg trong hoạt động của các ngân hàng và tổ chức tín dụng theo các quy định quốc tế.,Irrelevant,0.997132420539856,0,True,pseudo_labeling
sáng kiến đa bên trong này là chìa khoá hỗ trợ phát triển một hợp đồng thuê xanh dẫn đầu ngành công nghiệp bởi nó cho phép chúng tôi cùng nhau xác định một sự thành phần lớn và phù hợp nhất.,Evironment,0.9651350378990173,1,True,pseudo_labeling
