vi_text,label_names,confidence,labels,pseudo_labeled,source
"sự cạnh tranh dựa trên một số yếu tố, như giá cả, chất lượng sản phẩm và dịch vụ.",Irrelevant,0.999051034450531,0,True,pseudo_labeling
những thay đổi rõ rệt do lượng mưa không đều đang xuất hiện.,Evironment,0.9945928454399109,1,True,pseudo_labeling
công vấn của phần nhiều các công ty về 'trách nhiệm công ty' là một đống sáo rỗng - và là một trong số các lý do chính cho sao bây giờ rất nhiều người rất nghi ngờ về vai trò của doanh nghiệp trong xã hội.,Social,0.9518945813179016,2,True,pseudo_labeling
"công ty chúng tôi khen ngợi những tiến bộ đạt được trong năm ngoái về các sáng kiến liên quan đến esg, đặc biệt là những nỗ lực của đội ngũ quản lý trong việc xây dựng một chương trình đạo đức và tuân thủ tốt nhất trong số các giáo dục sản xuất thiết lập một giọng điệu chính trực tối đa ở tầng lớp cao nhất của công ty.",Governance,0.997351884841919,3,True,pseudo_labeling
các khoản cho vay được bảo đảm bằng bất động sản thương mại và nhiều hộ gia đình thường lớn hơn và có mức độ rủi ro cao hơn các khoản vay thế chấp nhà ở dành cho một đến bốn gia đình.,Irrelevant,0.9874036312103271,0,True,pseudo_labeling
sáng kiến đa bên trong này là chìa khoá hỗ trợ phát triển một hợp đồng thuê xanh dẫn đầu ngành công nghiệp bởi nó cho phép chúng tôi cùng nhau xác định một sự thành phần lớn và phù hợp nhất.,Evironment,0.9767636060714722,1,True,pseudo_labeling
"loại hiệu suất csr được mong đợi của các công ty nhật bản là một nỗ lực đa chiều liên quan đến môi trường, nhân quyền, lao động và trách nhiệm về sản phẩm.",Social,0.9944029450416565,2,True,pseudo_labeling
"từ cáo trạng miễn phí khỏi sai sót về tài liệu, dù là do gian lận hay lỗi, và do sau đó đưa ra một báo cáo kiểm toán viên bao gồm ý kiến của chúng tôi.",Governance,0.9946104288101196,3,True,pseudo_labeling
các khoản nợ cho vay có tổng khả năng phục hồi hỗ chấp từ ngân hàng nhân dân số 1 ít hơn hoặc tương đương 1.000.000 usd được xem xét trên cơ sở sự kiện.,Irrelevant,0.9980812072753906,0,True,pseudo_labeling
"công ty chúng tôi chưa thực hiện bất cứ đánh giá nghiêm túc nào trong lĩnh vực này, tuy nhiên chúng tôi tin rằng, bởi vì bản chất hoạt động kinh doanh của mình, ô nhiễm đất không phải là một vấn đề đáng nhắc đến.",Evironment,0.9813949465751648,1,True,pseudo_labeling
